machine,app,ranks,duration,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,REALTIME (sec)
quartz,laghos,1,0.2833,13582000000,32694000000,10568000000,100296000000,330000000,268000000,14000000,10000000,0,5366214,19213326415,13715676222,37771,2235222,1588000000,14.838844
quartz,laghos,32,0.7666,38646437500,60816375000,21078062500,164410875000,127312500,53875000,21437500,14562500,0,12388.03125,607381500.2,9036523247,69875.875,2108201.625,1653250000,11.48801028
quartz,laghos,1,0.6833,16596000000,67398000000,24292000000,197684000000,554000000,606000000,34000000,22000000,0,15302116,68484369335,37906470860,37771,2188660,5098000000,36.399262
quartz,laghos,32,0.5,22863687500,35743187500,13083312500,99840687500,123000000,80625000,22125000,14500000,0,409190.0938,2149376221,7397266538,69875.875,2106746.563,1486812500,11.27108797
quartz,laghos,1,0.6833,16594000000,67392000000,24292000000,197680000000,574000000,604000000,38000000,22000000,0,15301633,68483149268,37893007872,37771,2188660,5152000000,36.083202
quartz,laghos,32,0.55,23959625000,37367125000,13619687500,104296375000,123062500,79625000,22187500,14750000,0,409340.9375,2148695480,7522894590,69874.90625,2106746.531,1492312500,11.43072575
quartz,laghos,1,0.8,19312000000,78470000000,28272000000,230138000000,660000000,704000000,38000000,24000000,0,17830455,79734773545,44082996231,37771,2191346,5984000000,42.30513
quartz,laghos,32,0.5833,27899375000,43508937500,15861562500,121450375000,143187500,94437500,26062500,17187500,0,475619.5625,2501775659,8539342598,69843.875,2106829.531,1709625000,13.16462681
quartz,laghos,1,0.8166,19318000000,78474000000,28276000000,230142000000,638000000,704000000,38000000,22000000,0,17830366,79736081466,44079176428,37771,2191345,6088000000,42.449819
quartz,laghos,32,0.5833,27369562500,42713125000,15602250000,119285812500,143937500,93875000,26000000,17312500,0,475213.75,2502461873,8615977182,69875.875,2106830.531,1701937500,13.04329241
quartz,laghos,1,0.8666,20846000000,84638000000,30500000000,248196000000,718000000,760000000,44000000,26000000,0,19215046,85985976622,47484732095,37771,2192868,6482000000,46.650096
quartz,laghos,32,0.6,28754875000,44964187500,16453750000,125573250000,154875000,100687500,27875000,18625000,0,511126.875,2699550232,9155401323,69842.90625,2106877.094,1853000000,14.05216525
quartz,laghos,1,0.8666,20840000000,84634000000,30492000000,248194000000,696000000,760000000,48000000,28000000,0,19215052,85986988805,47490839474,37771,2192869,6544000000,46.353808
quartz,laghos,32,0.6,28817750000,45041250000,16481125000,125804687500,154937500,101500000,28000000,18562500,0,512136.8438,2699003153,9397658028,69843.875,2106877.125,1853500000,14.03340219
quartz,laghos,1,0.95,22568000000,91706000000,33040000000,268926000000,784000000,826000000,56000000,30000000,0,20841195,93175950474,51444975407,37771,2194674,6918000000,50.851383
quartz,laghos,32,0.6833,31772250000,49618125000,18131000000,138554250000,167500000,109750000,30812500,20375000,0,553602.9063,2924864926,10337133908,69875.875,2106934.531,1997062500,15.23806541
quartz,laghos,1,0.9333,22590000000,91720000000,33050000000,268952000000,752000000,824000000,46000000,26000000,0,20847379,93176577029,51446070550,37771,2194674,6982000000,50.29041
quartz,laghos,32,0.6666,32137312500,50128312500,18309937500,140009062500,168375000,109625000,30625000,20125000,0,553758.25,2925109461,10051694838,69875.875,2106934.531,2004562500,15.24868556
quartz,laghos,1,1.05,25314000000,102806000000,37036000000,301430000000,878000000,924000000,54000000,34000000,0,23357825,104437641339,57616458509,37771,2197356,7964000000,55.416715
quartz,laghos,32,0.7333,36937312500,57595250000,20976125000,160713750000,189000000,124437500,34125000,22937500,0,619859.6563,3278204452,11327035537,69843.875,2107017.344,2237687500,16.98953113
quartz,laghos,1,1.05,25324000000,102816000000,37040000000,301440000000,840000000,924000000,48000000,30000000,0,23356744,104436363874,57611953223,37771,2197356,7890000000,56.865644
quartz,laghos,32,0.7333,35897062500,56044875000,20468437500,156479375000,188937500,122875000,35562500,23125000,0,618887.6563,3277735994,11108251379,69874.90625,2107018.313,2253812500,17.00856281
quartz,laghos,1,1.15,27638000000,112254000000,40434000000,329114000000,926000000,1008000000,56000000,34000000,0,25498933,114025520143,62877930907,37771,2199676,8576000000,60.236504
quartz,laghos,32,0.8333,41167625000,64120312500,23313875000,178878000000,205437500,134625000,37625000,25187500,0,674790.8438,3579310294,12684270532,69875.875,2107090.844,2485812500,18.78273203
quartz,laghos,1,1.1333,27632000000,112248000000,40434000000,329110000000,926000000,1006000000,64000000,34000000,0,25499510,114031959659,62892310881,37771,2199675,8454000000,60.712228
quartz,laghos,32,0.7833,38019875000,59431000000,21768000000,166046875000,205250000,133562500,37562500,25062500,0,675535.4688,3578333117,12182239312,69875.875,2107090.844,2462750000,19.34407994
quartz,laghos,1,13.1,286042000000,1362548000000,488976000000,3905084000000,20022000000,13924000000,1824000000,1800000000,0,249981662,1429720370114,750333006898,37771,2210881,111512000000,718.111588
quartz,laghos,32,2.05,91030750000,164905062500,60474875000,467820375000,837375000,810875000,131750000,88750000,0,7425694.313,44783764817,46169315174,69875.875,2107440.969,8311187500,65.753625
quartz,laghos,1,13.1833,286166000000,1362656000000,489028000000,3905232000000,19866000000,13894000000,1700000000,1720000000,0,249901207,1429723989408,750418591728,37771,2210881,110876000000,719.018857
quartz,laghos,32,2.0333,91416437500,165540625000,60657250000,469433562500,839937500,812000000,128687500,86625000,0,7424801.781,44781855033,46853391197,69875.875,2107440.969,8364500000,65.80287428
quartz,laghos,1,13.7333,,,,,22928000000,15918000000,2164000000,1942000000,0,,,,37771,2216434,127034000000,818.545014
quartz,laghos,32,2.2333,101095000000,184166312500,67683875000,522761437500,963312500,929812500,149750000,101875000,0,8518245.469,51214784232,52830098171,69875.875,2107614.5,9632875000,75.4843605
quartz,laghos,1,13.9333,,,,,22854000000,15880000000,2046000000,1938000000,0,286900777,1634959165162,857619274471,37771,2216432,126370000000,832.490304
quartz,laghos,32,2.2666,101656375000,185061375000,67976562500,525158750000,963375000,927437500,144437500,98687500,0,8512736.719,51208952060,53149461319,69874.90625,2107614.469,9634312500,75.33576281
quartz,laghos,32,2.3833,107621375000,196265562500,72135937500,557050562500,1029687500,992937500,158625000,107000000,0,9087365.875,54717091451,57262573198,69875.875,2107710.344,10220625000,79.68586469
quartz,laghos,32,2.4,108285937500,197241562500,72446812500,559719437500,1026812500,992875000,159375000,106562500,0,9087817.906,54721172987,57028232601,69842.90625,2107709.313,10214500000,81.04741984
quartz,laghos,32,2.6,117140875000,213789875000,78579562500,606797750000,1123375000,1085125000,183312500,118937500,0,9938417.469,59785010372,62693181119,69875.875,2107849.313,11136187500,87.20352328
quartz,laghos,32,2.6666,120599562500,218839000000,80282875000,620808000000,1129312500,1084187500,176125000,117375000,0,9942631.281,59784615694,62874037788,69842.90625,2107848.281,11245937500,87.70002122
quartz,laghos,32,2.9,131249375000,239690187500,88156062500,680484562500,1257750000,1218437500,192687500,130062500,0,11196040.84,67271299961,70126932931,69875.875,2108053.219,12546250000,98.55380641
quartz,laghos,32,3,137109125000,248264875000,91037687500,704284875000,1272062500,1221937500,198500000,133437500,0,11196276.81,67274830128,70353727829,69842.90625,2108052.188,12596687500,98.87631566
quartz,laghos,32,3.25,149219687500,269841312500,98918125000,765455812500,1370875000,1320937500,214250000,146937500,0,12113000.53,72765791313,75051629111,69875.875,2108202,13549000000,105.772831
quartz,laghos,32,3.2166,145954312500,265143062500,97306937500,752242625000,1368625000,1321687500,217187500,146312500,0,12113322.53,72763678107,74777508495,69875.875,2108202,13648500000,106.1894488
quartz,laghos,1,0.0333,270000000,370000000,106000000,1272000000,2000000,0,0,0,0,175215,161233229,116009903,37771,2173738,12000000,0.225497
quartz,laghos,1,0.0166,270000000,368000000,106000000,1272000000,4000000,0,0,0,0,174251,160404192,116615484,37771,2173739,14000000,0.225368
quartz,laghos,1,0.05,314000000,430000000,124000000,1482000000,4000000,0,0,0,0,203407,189095070,136410165,37771,2174048,14000000,0.239083
quartz,laghos,1,0.0333,314000000,430000000,124000000,1482000000,4000000,0,0,0,0,204461,189000920,136132143,37771,2174046,14000000,0.257835
quartz,laghos,1,0.0333,360000000,492000000,142000000,1692000000,4000000,0,0,0,0,232186,215808727,155734796,37771,2174351,18000000,0.272745
quartz,laghos,1,0.05,360000000,492000000,142000000,1692000000,4000000,0,0,0,0,231261,213268610,154300642,37771,2174351,16000000,0.269742
quartz,laghos,1,0.0333,404000000,552000000,158000000,1902000000,6000000,0,0,0,0,261358,240836523,174050489,37771,2174657,20000000,0.311927
quartz,laghos,1,0.0333,404000000,552000000,158000000,1900000000,6000000,0,0,0,0,260847,240919198,174391164,37771,2174658,18000000,0.29984
quartz,laghos,1,0.0333,448000000,614000000,176000000,2112000000,4000000,2000000,0,0,0,291033,268238836,193661793,37771,2174959,22000000,0.354958
quartz,laghos,1,0.0333,446000000,614000000,176000000,2114000000,6000000,2000000,0,0,0,291211,268352327,193840155,37771,2174962,20000000,0.340609
quartz,laghos,1,0.05,492000000,676000000,194000000,2322000000,6000000,2000000,0,0,0,318597,294705151,212096112,37771,2175330,24000000,0.367592
quartz,laghos,1,0.0666,492000000,672000000,194000000,2320000000,6000000,2000000,0,0,0,317967,293128235,212070358,37771,2175330,24000000,0.363939
quartz,laghos,1,0.05,1042000000,2424000000,776000000,7526000000,44000000,20000000,0,0,0,419863,1418845986,1017911203,37771,2175633,114000000,1.172088
quartz,laghos,32,0.1666,3273812500,5136625000,1776437500,13892312500,9062500,3437500,312500,125000,0,12092.46875,44968418,721877205.5,69874.90625,2106339.469,131187500,0.9733865
quartz,laghos,1,0.05,1042000000,2424000000,776000000,7526000000,44000000,20000000,0,0,0,420220,1420711422,1017222387,37771,2175633,108000000,1.10488
quartz,laghos,32,0.1666,3059250000,4806187500,1670187500,13005812500,8562500,2875000,250000,62500,0,13033.90625,44957711.38,743643584.9,69874.90625,2106339.469,126750000,0.97473375
quartz,laghos,1,0.05,1216000000,2828000000,906000000,8782000000,50000000,22000000,0,0,0,490468,1655664716,1184027904,37771,2176245,134000000,1.287456
quartz,laghos,32,0.2166,3809062500,5972937500,2067312500,16160500000,9875000,3625000,1187500,125000,0,12769.03125,52454093.44,863225067.6,69874.90625,2106358.594,150000000,1.095287594
quartz,laghos,1,0.0666,1216000000,2826000000,906000000,8780000000,52000000,22000000,0,0,0,490091,1654315299,1186637190,37771,2176245,134000000,1.286174
quartz,laghos,32,0.2,3549750000,5578500000,1938625000,15094062500,9937500,3750000,1250000,125000,0,12759.28125,52423851.44,837183881,69874.90625,2106358.594,150625000,1.135262406
quartz,laghos,1,0.05,1386000000,3224000000,1034000000,10012000000,28000000,26000000,0,0,0,559471,1884760362,1353871740,37771,2176853,156000000,1.463014
quartz,laghos,32,0.15,4011750000,6304000000,2192062500,17061187500,11750000,4312500,1437500,125000,0,12304.8125,59744556.69,977326077.5,69842.90625,2106376.594,171500000,1.291807531
quartz,laghos,1,0.0666,1388000000,3226000000,1034000000,10014000000,36000000,26000000,0,0,0,559651,1886199521,1350636205,37771,2176853,150000000,1.473355
quartz,laghos,32,0.1833,4213875000,6613375000,2292750000,17894312500,11750000,4437500,1500000,125000,0,12594.4375,59717052.03,963918869.1,69874.90625,2106377.594,172500000,1.286240344
quartz,laghos,1,0.05,1560000000,3628000000,1162000000,11266000000,34000000,30000000,0,0,0,629824,2123626474,1525678313,37771,2177525,176000000,1.633633
quartz,laghos,32,0.1666,4442875000,6985250000,2431312500,18905187500,13625000,5250000,1937500,500000,0,12487,67183907.69,1100480878,69874.90625,2106398.625,193375000,1.412804156
quartz,laghos,1,0.0666,1560000000,3628000000,1162000000,11266000000,66000000,30000000,0,0,0,628809,2121870870,1522905350,37771,2177526,156000000,1.629877
quartz,laghos,32,0.15,4475937500,7035937500,2447625000,19041062500,13562500,5000000,1937500,500000,0,12208.1875,67177413.31,1103727157,69874.90625,2106398.625,194437500,2.318601625
quartz,laghos,1,0.0833,1734000000,4032000000,1292000000,12518000000,72000000,32000000,0,0,0,698558,2353534877,1689966155,37771,2178134,192000000,1.828038
quartz,laghos,32,0.2,5061125000,7949750000,2763250000,21516937500,14812500,5750000,1937500,1187500,0,12440.09375,74657558.06,1185400991,69875.875,2106417.656,216375000,1.54920675
quartz,laghos,1,0.05,1732000000,4030000000,1290000000,12516000000,34000000,32000000,0,0,0,699465,2359745512,1689886540,37771,2178135,186000000,1.83506
quartz,laghos,32,0.1833,5039375000,7919812500,2752750000,21430312500,15187500,6062500,2000000,1125000,0,12304.125,74635335.28,1199388972,69875.875,2106417.656,214437500,1.601201844
quartz,laghos,1,0.0666,1906000000,4434000000,1420000000,13768000000,36000000,36000000,0,0,0,769008,2594289873,1856228401,37771,2178808,214000000,2.130478
quartz,laghos,32,0.1833,5825125000,9142875000,3167562500,24733062500,16500000,6500000,2187500,1437500,0,12250.21875,82091435.06,1421773822,69843.875,2106437.688,235937500,1.692242531
quartz,laghos,1,0.0666,1908000000,4434000000,1422000000,13772000000,72000000,36000000,0,0,0,769289,2592575083,1856787335,37771,2178808,212000000,2.010209
quartz,laghos,32,0.1833,5389250000,8474875000,2951312500,22936062500,17062500,6687500,2187500,1375000,0,13150.09375,82100872.41,1361418656,69843.875,2106437.688,233000000,1.718391969
quartz,laghos,1,0.2666,9136000000,29980000000,9994000000,88842000000,328000000,358000000,18000000,16000000,0,1484337,19493037773,13974828229,37771,2184484,1602000000,13.326448
quartz,laghos,32,0.2833,12113625000,19357937500,6694125000,52620937500,45437500,23875000,7187500,4812500,0,11225.90625,613383786.6,3111593341,69842.90625,2106615.031,546437500,3.850094469
quartz,laghos,64,0.35,6597437500,11566921875,3694765625,30484484375,22375000,10734375,3562500,2234375,0,10806.75781,153671879.1,1974508598,37146.51563,1055176.883,266093750,2.81424857
quartz,laghos,1,0.15,2272000000,9294000000,3240000000,26382000000,88000000,84000000,4000000,2000000,0,2306746,9268968800,4217693424,37771,2173742,646000000,4.538443
quartz,laghos,32,0.15,3793812500,5887125000,2140000000,16398312500,18062500,11125000,2687500,1437500,0,69979.84375,291139114,1158872069,69874.90625,2106280.438,225125000,1.76604025
quartz,laghos,1,0.1166,2270000000,9292000000,3238000000,26380000000,92000000,84000000,4000000,2000000,0,2306971,9270038957,4218867650,37771,2173742,642000000,4.522251
quartz,laghos,32,0.15,3828312500,5939937500,2157250000,16541375000,17875000,10625000,2625000,1375000,0,69940.84375,291309641.2,1159612800,69874.90625,2106280.438,223375000,1.755835563
quartz,laghos,1,0.1333,2646000000,10828000000,3774000000,30734000000,92000000,98000000,4000000,2000000,0,2685867,10802153263,4915589638,37771,2174048,750000000,5.788539
quartz,laghos,32,0.1833,4181125000,6510375000,2376250000,18137312500,21187500,12812500,3312500,2000000,0,80140.4375,339447593,1314578279,69874.90625,2106290.031,260812500,2.03873175
quartz,laghos,1,0.1166,2646000000,10828000000,3774000000,30734000000,136000000,98000000,4000000,2000000,0,2686101,10797168461,4915747371,37771,2174049,758000000,5.254812
quartz,laghos,32,0.15,4321937500,6716812500,2445562500,18710500000,21000000,12625000,3187500,1937500,0,79794.71875,339393236.3,1358960405,69875.875,2106290.063,260000000,2.048495469
quartz,laghos,1,0.15,3020000000,12362000000,4308000000,35092000000,164000000,112000000,6000000,2000000,0,3065892,12333546944,5613524447,37771,2174353,842000000,5.989286
quartz,laghos,32,0.2,4953937500,7697437500,2802000000,21442312500,24500000,15625000,3562500,2250000,0,89677,387586030.2,1526326933,69875.875,2106299.531,295250000,2.381695719
quartz,laghos,1,0.1333,3018000000,12362000000,4308000000,35092000000,120000000,112000000,4000000,2000000,0,3064000,12331430124,5620710160,37771,2174353,866000000,6.005672
quartz,laghos,32,0.1666,4986375000,7747500000,2817937500,21575875000,24437500,15062500,3562500,2250000,0,90246.46875,387676123.6,1481651913,69875.875,2106299.531,300562500,2.314749188
quartz,laghos,1,0.15,3394000000,13896000000,4842000000,39444000000,120000000,126000000,6000000,4000000,0,3442562,13863268786,6311309609,37771,2174660,970000000,6.739775
