embedded_machine_dim_0,core,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
-0.22656897,1.261301,-0.50781214,-1.0075213,-0.550102,-0.56798065,-0.5333599,-0.6169087,-0.5124426,-0.49788108,-0.5423692,-0.611843,-0.5101342,-0.0651762,-0.44746128,0.11987382,-0.42816928,-0.47642487,-0.88470143,-0.56632555,-0.50731236,-0.47697577,-0.50357944,-0.57805634,-0.538337,-0.65287703,-0.71206045,-0.38729256,-0.5639991,-0.3620629,-0.3548169,-0.5403196,-0.45186552,-0.49964324,-0.50961953,-0.3478702,-0.10120899,-0.6095399,-0.3097347,-0.52448547,-0.52836066,-0.43152872,-0.5369175,-0.51077473,-0.4851067,-0.5025465,-0.53356785,-0.57275224,-0.5497103,-0.5949995,-0.64144456,-0.5850835,0.7259661,0.118401766,-0.5616284,-0.56232905,-0.5680247,-0.9962105,-0.58690375,-0.5554493,-0.62842333,,,-0.3688197,-0.50031096,-0.4687755
-0.22656897,0.29200965,-0.5238724,-0.9789477,-0.5534618,-0.55457747,-0.52814656,-0.6195978,-0.55543506,-0.5271721,-0.5351792,-0.61763847,-0.5400004,-0.17397484,-0.45039856,-0.3647719,-0.5338255,-0.4808818,-0.8840832,-0.57563245,-0.53528005,-0.56345206,-0.53101856,-0.5878089,-0.55264765,-0.6534638,-0.7159237,-0.3866733,-0.5748315,-0.3799382,-0.37003532,-0.54364,-0.47973257,-0.5284809,-0.53497714,-0.36303788,-0.12676881,-0.6272822,-0.46962658,-0.5449362,-0.5507099,-0.46474317,-0.5513455,-0.53348225,-0.5070781,-0.5284807,-0.54700375,-0.57031775,-0.54519105,-0.59302723,-0.6437489,-0.5876889,-0.049754,-0.25779432,-0.5509663,-0.55144817,-0.5709385,-0.94961375,-0.5928455,-0.5531184,-0.62433034,,,-0.37865645,-0.55096775,-0.48784566
-0.22656897,-0.03108747,-0.48104197,-0.9314691,-0.5286907,-0.5197544,-0.49129876,-0.60912,-0.5274625,-0.50839764,-0.5032797,-0.6021616,-0.5236589,-0.18184164,-0.43722817,-0.4078171,-0.51647663,-0.45498627,-0.8726597,-0.5507689,-0.5153875,-0.5709985,-0.51566625,-0.5186953,-0.5350971,-0.6412073,-0.7034458,-0.37773642,-0.5615763,-0.37341943,-0.3637561,-0.53557724,-0.4724994,-0.52065647,-0.52648246,-0.35643032,-0.25872886,-0.5717685,-0.43823305,-0.5278578,-0.5317218,-0.45730582,-0.53805244,-0.5131483,-0.4914084,-0.47474217,-0.5325046,-0.5527035,-0.5215812,-0.57474905,-0.6321334,-0.5514048,-0.3327312,-0.29439896,-0.5318903,-0.53280205,-0.54542845,-0.89850885,-0.5793715,-0.52881855,-0.57076186,,,-0.37456438,-0.5463085,-0.43192956
-0.22656897,-0.3541846,-0.4523479,-0.78281033,-0.4524058,-0.4204189,-0.36905488,-0.5971318,-0.42555523,-0.42732245,-0.39933053,-0.5877841,-0.43676528,-0.18596368,-0.39095798,-0.42515907,-0.45552114,-0.36782685,-0.67563033,-0.49748233,-0.49627674,-0.5453407,-0.5008641,-0.5148884,-0.51291597,-0.5450793,-0.55739826,-0.34857544,-0.5474125,-0.35357046,-0.34468174,-0.4699753,-0.44746017,-0.5091765,-0.4947632,-0.33563733,-0.38779607,-0.49113536,-0.46838778,-0.49551517,-0.48574203,-0.4338846,-0.5213856,-0.49556202,-0.46600989,-0.4973601,-0.5154952,-0.48711553,-0.44618583,-0.5080179,-0.60681164,-0.439829,-0.6038398,-0.35194278,-0.4706385,-0.4720972,-0.4624126,-0.7413646,-0.56256247,-0.45210636,-0.46116364,,,-0.3173539,-0.34229344,-0.37726465
-0.22656897,-0.5157331,-0.45802808,-0.49596894,-0.29910675,-0.24021798,-0.18448748,-0.4116317,-0.22054009,-0.28679562,-0.19699158,-0.4025386,-0.2848725,-0.18272673,-0.28827927,-0.3201783,-0.41425893,-0.20660679,-0.096966475,-0.42071828,-0.45067972,-0.46808776,-0.47486183,0.046711553,-0.500918,-0.25516927,-0.13159421,-0.28137997,-0.49617887,-0.3161041,-0.30830297,-0.30595997,-0.3959636,-0.47716525,-0.44148484,-0.29750487,-0.36176074,-0.48184004,-0.346499,-0.434314,-0.39340863,-0.38266575,-0.5119639,-0.45120236,-0.39176843,-0.4851617,-0.50784236,-0.3272465,-0.30222753,-0.30470067,-0.37235907,-0.22919524,-0.6617482,-0.35809252,-0.3535463,-0.3566523,-0.30156943,-0.44191042,-0.40750045,-0.30417234,-0.32711804,,,-0.24582113,-0.28985226,-0.36272472
-0.22656897,-0.59650743,-0.17481619,0.10009317,0.10631422,0.08201829,0.16404352,0.29978883,0.20700134,0.027363306,0.18067394,0.30529422,0.04448246,-0.19429809,-0.059739385,0.048028577,-0.16402873,0.13260345,0.4359608,0.21688932,-0.21311353,-0.2895172,-0.20627743,0.1445893,0.07166139,0.14429118,0.415459,-0.1271097,0.23247202,-0.23848698,-0.23233123,0.039681267,-0.29358304,0.042898547,-0.17164865,-0.21537851,-0.42888993,-0.22452219,-0.041790664,-0.16281106,-0.14011618,-0.27545613,0.069872774,-0.20440727,-0.18636464,-0.22828057,0.06143058,0.13583995,-0.0010138847,0.07123563,0.01141411,0.21989056,-0.7675657,-0.38421318,-0.11261438,-0.11761075,0.04397272,0.17048615,0.24651845,0.0015870612,-0.037538614,,,-0.037597053,-0.05817915,-0.13025862
0.9301171,1.9074953,-0.56460476,-0.8732738,-0.5740683,-0.57917994,-0.5441083,-0.64341944,-0.5308356,-0.48971134,-0.528151,-0.6437975,-0.51038915,-0.18015207,-0.46988574,0.09293185,-0.5253855,-0.50002396,-0.86611843,-0.6070521,-0.5478059,-0.47937945,-0.5489497,-0.50915325,-0.58558875,-0.66253465,-0.6827867,-0.39758053,-0.6034778,-0.35714903,-0.3529918,-0.603743,-0.44083953,-0.5644043,-0.53304076,-0.35626975,-0.5068375,-0.69423056,-0.55272,-0.5395949,-0.5450992,-0.42964575,-0.58256733,-0.54629165,-0.51140994,-0.54810756,-0.58092403,-0.5817481,-0.555586,-0.6000119,-0.6446119,-0.5891208,1.3991945,0.30668136,-0.55801076,-0.55875504,-0.5844737,-0.51122296,-0.6167287,-0.5601704,-0.6573232,,,-0.40486154,-0.547399,-0.566413
0.9301171,0.61510676,-0.5688832,-0.6843094,-0.5253359,-0.5514281,-0.5133208,-0.57317746,-0.50873005,-0.4666254,-0.47392705,-0.5758405,-0.4871392,-0.18479076,-0.4510934,-0.3186299,-0.61775655,-0.47690833,-0.7653125,-0.5315601,-0.5527156,-0.5431047,-0.5516914,-0.59190416,-0.55189955,-0.6152614,-0.63944626,-0.38475224,-0.5190075,-0.31948793,-0.32218227,-0.59192556,-0.398632,-0.5599256,-0.53406966,-0.3373316,-0.5114343,-0.68766487,-0.49583188,-0.53294724,-0.5264383,-0.3825196,-0.5478396,-0.5498173,-0.51904345,-0.5526484,-0.5482511,-0.5422886,-0.51695126,-0.56280226,-0.6100323,-0.5225532,0.23798369,-0.13539846,-0.5233491,-0.5244556,-0.53369796,-0.6394552,-0.548446,-0.51503205,-0.6373284,,,-0.4156426,-0.5835824,-0.5767247
0.9301171,-0.03108747,-0.580949,-0.72868073,-0.5374775,-0.5135688,-0.49173868,-0.5729121,-0.52462405,-0.48248473,-0.48294446,-0.5754147,-0.50724274,-0.19136673,-0.4582945,-0.5239463,-0.6528451,-0.48092714,-0.75942963,-0.53353405,-0.56338584,-0.5354745,-0.5636088,-0.5962418,-0.5515203,-0.6135943,-0.63400173,-0.38418224,-0.5203791,-0.37408295,-0.36453402,-0.55439967,-0.4784739,-0.5720097,-0.5429318,-0.3569995,-0.55165637,-0.68194747,-0.5609179,-0.5490465,-0.5442797,-0.46147588,-0.55326563,-0.56139284,-0.49993095,-0.5692275,-0.55658597,-0.5445538,-0.5176259,-0.5678021,-0.61089253,-0.5605422,-0.15391952,-0.2612986,-0.5126597,-0.5137934,-0.5511997,-0.6826563,-0.5489263,-0.5179979,-0.6008786,,,-0.39510348,-0.6058873,-0.58470654
0.9301171,-0.3541846,-0.32056776,-0.36371142,-0.4576769,-0.40483174,-0.38342762,-0.46804112,-0.42502302,-0.3873826,-0.37028912,-0.4751441,-0.4158036,-0.19577838,-0.42118362,-0.6264496,-0.5136633,-0.42229205,-0.49498475,-0.40925926,-0.39578462,-0.46003824,-0.3932508,-0.6971693,-0.38563982,-0.45798692,-0.4406755,-0.3454722,-0.39584568,-0.3545084,-0.34513992,-0.4815546,-0.44777063,-0.38081542,-0.415932,-0.3372956,-0.5972678,-0.46667984,-0.4670713,-0.36564502,-0.3832367,-0.42921585,-0.38761035,-0.40720943,-0.32120866,-0.40787637,-0.38614666,-0.44963482,-0.4362978,-0.4681953,-0.49964306,-0.45146117,-0.6249033,-0.3807896,-0.43263793,-0.43471804,-0.45299438,-0.30545178,-0.43666384,-0.42597377,-0.4748807,,,-0.34403113,-0.5861599,-0.43136865
0.9301171,-0.5157331,-0.07916015,0.3707128,-0.3164993,-0.17923439,-0.13096884,-0.31564853,-0.19791262,-0.17075346,-0.12798178,-0.31608942,-0.20497441,-0.19504508,-0.3047344,-0.3409267,-0.34814563,-0.28684667,-0.39876848,-0.27715626,-0.06335992,-0.2649215,-0.070217185,-0.5290918,-0.1398404,-0.35148865,-0.3007492,-0.27446267,-0.25709033,-0.31434792,-0.30591807,-0.3029058,-0.3754556,-0.22152598,-0.18905771,-0.29676166,-0.5319218,-0.27347013,-0.34019235,-0.09202764,-0.16874963,-0.36018175,-0.13386075,-0.058895554,-0.14699431,-0.06384471,-0.12688433,-0.25478467,-0.2706858,-0.30201653,-0.379321,-0.22692195,-0.7002451,-0.37820172,-0.26976746,-0.27381116,-0.2531059,0.45026988,-0.25936627,-0.24152282,-0.18729246,,,-0.20513639,-0.082268395,-0.100143306
0.9301171,-0.59650743,-0.021167347,1.839757,-0.06445287,0.21246819,0.26681295,-0.062005106,0.25977138,0.25734574,0.32000807,-0.060583297,0.22068854,-0.19384174,-0.06971984,0.26851916,-0.19919538,-0.016953038,-0.2400402,0.023308113,-0.013750947,0.13218768,-0.017752774,-0.23613428,-0.022452371,-0.08227138,-0.0036897527,-0.13701065,-0.0016035679,-0.23329169,-0.22696526,0.05503625,-0.24405,-0.07063684,-0.06308136,-0.21553053,-0.38700354,-0.14138077,-0.039825656,-0.01690764,-0.05675452,-0.23385854,-0.025046876,-0.0020709147,-0.06636228,-0.008369168,-0.019306555,0.12900516,0.06069884,0.021317089,-0.17401573,0.22333002,-0.70246226,-0.3673604,0.056367308,0.048454966,0.15255503,1.9616965,0.041072167,0.12599558,0.24003837,,,0.074699156,0.0038779143,-0.05125985
0.7306811,-0.65708816,-0.43688318,-1.0043976,-0.5386746,-0.59808296,-0.55251265,-0.59335685,-0.57014126,-0.5242178,-0.5885218,-0.5964233,-0.5356041,-0.23610508,-0.45981053,-0.20931365,-0.13151912,-0.51726246,-0.7751007,-0.5469884,-0.4826638,-0.4736218,-0.483197,-0.8030589,-0.5167643,-0.6369086,-0.6752913,-0.39465317,-0.53198624,-0.3875591,-0.3771832,-0.21300349,-0.18702365,-0.4823106,-0.47107932,-0.37050796,-0.37194502,2.0379643,-0.55137247,-0.48368248,-0.4961267,-0.25138146,-0.5106916,-0.48127842,-0.39557213,-0.48294425,-0.50947094,,-0.5668019,,-0.61227906,-0.59805155,-0.67007357,,-0.52681524,-0.52548015,,-0.9928037,-0.5500332,-0.58150184,,,,-0.29217187,-0.55879927,-0.5067001
-1.8289335,-0.65708816,-0.500437,-1.0379381,-0.55978405,-0.60191816,-0.5670364,-0.6190715,-0.5946225,-0.5475879,-0.5988114,-0.6223441,-0.5547376,-0.23624043,-0.49606866,-0.5852625,-0.22514054,-0.5357549,-0.81897074,-0.58898705,-0.5227519,-0.5749394,-0.5228022,-0.8450217,-0.5533641,-0.6675536,-0.70542914,-0.4027597,-0.5643936,-0.39221254,-0.38233486,-0.38648257,-0.1652402,-0.5338766,-0.504036,-0.37616092,-0.45250803,0.37886167,-0.60436946,-0.52277106,-0.5361857,-0.25954965,-0.54719174,-0.52180517,-0.4509137,-0.5226489,-0.5453907,,-0.5807415,,-0.63455844,-0.65038157,-0.51604253,,-0.55563533,-0.5563434,,-1.0412194,-0.58051825,-0.5978076,,,,-0.36858365,-0.5924052,-0.54458153
1.5207849,-0.65708816,-0.48764747,-1.0193634,-0.49529374,-0.5809511,-0.55795574,-0.60985863,-0.5771987,-0.5307928,-0.5798679,-0.6057107,-0.5254746,5.648279,2.2521582,-0.3647719,3.7632256,0.76603156,-0.8464901,-0.573409,-0.5230727,-0.52887833,-0.5227978,-0.82767653,-0.5439896,-0.6443652,-0.69756013,-0.38361225,-0.55620414,-0.38892668,-0.37916926,-0.32185435,-0.017992087,-0.5152827,-0.5069695,-0.37199685,-0.17531268,1.2103864,-0.56723624,-0.52582824,-0.52729785,0.014222266,-0.53841525,-0.52083886,5.0555663,-0.5219417,-0.5369106,,-0.5666484,,-0.62346363,-0.5837992,-0.6239034,,-0.51428676,-0.51648664,,-0.9832619,-0.57140356,-0.5760425,,,,6.206922,-0.41029847,-0.49077955
0.1770878,-0.65708816,-0.5490667,-1.0538378,-0.5766234,-0.6025041,-0.5787697,-0.6392929,-0.6190651,-0.5710339,-0.5960255,-0.6400419,-0.5881793,6.4341283,1.4212534,-0.60755926,3.1870396,0.37941167,-0.8934231,-0.6099418,-0.55964345,-0.57331836,-0.55941045,-0.87184525,-0.5790037,-0.67066115,-0.7206466,-0.40245005,-0.5869158,-0.39116332,-0.38123855,-0.23500623,0.03130599,-0.5594656,-0.53869057,-0.37422,-0.17000258,1.8636403,-0.6085092,-0.55704767,-0.5647924,0.0623458,-0.57290983,-0.5576318,3.6594965,-0.55918986,-0.57098913,,-0.5800954,,-0.6486872,-0.6369337,-0.609948,,-0.551645,-0.55253863,,-1.0294832,-0.60286194,-0.59366214,,,,4.2736487,-0.57000124,-0.5621416
-0.38953057,-0.65708816,-0.50320387,-1.0390595,-0.56115216,-0.6075178,-0.5701946,-0.620405,-0.59956396,-0.5522619,-0.601423,-0.6236341,-0.559563,-0.23656432,-0.5128396,-0.67042387,-0.23264275,-0.54438174,-0.8248064,-0.58977807,-0.5262092,-0.55529076,-0.52630746,-0.84685266,-0.55523163,-0.66814035,-0.70591074,-0.4034634,-0.5646577,-0.39313558,-0.383235,-0.41805416,-0.2804257,-0.53619266,-0.5066273,-0.37632188,-0.47604683,0.28904384,-0.6066684,-0.52619994,-0.53874725,-0.26759747,-0.54852885,-0.52478826,-0.4803948,-0.5261056,-0.5467937,,-0.5810414,,-0.635211,-0.65156984,-0.69198483,,-0.56154054,-0.5622452,,-1.0429296,-0.5816554,-0.59829545,,,,-0.40808797,-0.60301244,-0.5485509
0.2077722,-0.65708816,-0.5737755,-1.0870847,-0.58986646,-0.61301094,-0.586872,-0.6406618,-0.6351236,-0.58620733,-0.60453504,-0.6440422,-0.60668474,-0.23641671,-0.51205003,-0.67754644,0.49100858,-0.54498607,-0.82313806,-0.6165799,-0.5682777,-0.573514,-0.56790406,-0.89067465,-0.5817299,-0.6880902,-0.732808,-0.40999365,-0.5908846,-0.39342043,-0.38353175,-0.4274759,-0.39646706,-0.56970614,-0.5476547,-0.37663257,-0.5675471,0.48365524,-0.6394561,-0.5853917,-0.5829725,-0.38012072,-0.5750035,-0.56910574,-0.4976944,-0.5715016,-0.57342166,,-0.5897943,,-0.65476084,-0.661999,-0.64446694,,-0.56794566,-0.5685305,,-1.0482749,-0.6072276,-0.60338825,,,,-0.40352374,-0.6584276,-0.59199804
0.44672376,-0.65708816,3.2900565,0.61355805,2.1939108,3.7394161,1.2190388,2.9139044,2.0237458,1.9644169,2.534638,2.8747013,2.0836527,-0.23775353,0.8380598,1.8373467,2.9148498,1.0913422,2.9539177,2.9322107,3.5251577,4.237801,3.4811368,3.6717975,3.0858936,3.5780032,2.9347715,0.6600605,2.786947,1.1813705,1.0339088,3.5297809,1.857483,3.1834807,3.3379495,0.74325776,1.9405655,3.2108335,3.1179118,3.3518417,3.478191,1.8039328,2.9896827,3.52293,2.2444692,3.4186032,2.9553173,2.3588398,3.6337614,2.8444846,3.1958156,2.9597456,-0.110031754,-0.20253867,3.8980677,3.849566,2.509088,0.4703937,2.9106245,3.7501507,4.2057915,2.560925,2.573456,1.3597708,3.4885902,3.754186
1.2152075,-0.65708816,3.8663747,0.9383277,5.1180205,2.5030317,3.3133175,3.282326,3.5188954,3.3431773,3.6790817,3.3731565,3.5687284,-0.23426026,6.519626,2.1145084,2.4899588,6.1470733,3.2559085,3.3828573,3.7317622,2.7397258,3.7495782,3.051369,4.1491446,4.2668095,3.5983555,7.433899,4.1064405,7.7832327,7.8462033,3.6550584,7.348366,3.6002092,3.9433885,7.9212103,7.263033,3.1168108,4.4066234,3.8046935,4.1881638,7.3794184,4.3247275,3.8421118,2.1339378,3.899116,4.4162645,3.313042,4.4286914,3.2948945,3.7019415,4.4852424,-0.3443607,-0.26317176,3.1881974,3.135105,3.8804662,0.40704095,3.7630332,3.9410548,2.3167634,-0.3603799,-0.22004075,0.79805356,3.335926,3.6805804
0.74751973,-0.65708816,2.5300393,0.30860278,4.0113387,2.5438473,3.037924,4.289153,3.0579846,3.3943245,2.0731568,4.2041497,3.382971,-0.23717135,1.7873721,1.3880043,1.4624676,2.470906,3.7814074,3.6940005,2.4884193,2.6888015,2.4651914,2.941407,2.7773438,3.2490697,3.7778325,1.030181,3.6628172,1.4745266,1.3327701,2.8438432,1.9013101,2.8784194,2.3980548,1.0750104,1.9876035,1.5518048,3.0312068,2.4620364,2.6815279,1.8497005,2.708694,2.4351847,1.1115017,2.4685686,2.6945457,2.312181,2.7979982,2.6747296,3.9972806,2.7764947,-0.2830613,-0.24846305,3.7402785,3.753789,2.3429625,0.43555525,3.5912526,2.9713023,2.0099547,-0.2656295,-0.066762745,0.5561485,3.624402,2.315554
1.6070215,-0.65708816,2.2950265,0.1851983,1.4308053,1.8988087,2.9061136,2.2753286,1.3269962,1.3034226,1.4941232,2.278158,1.3264334,-0.23808745,0.32517156,1.3858366,1.8398447,0.41381314,2.2371616,2.3789494,2.3066237,2.1521955,2.2676759,2.532811,2.2575161,2.2640703,2.6105418,2.5992792,2.1756191,0.50873244,0.424465,1.870644,0.74743295,2.183674,2.099961,0.3874853,0.83539027,2.09772,1.7462932,2.19355,2.0087874,0.8256674,2.153967,2.2564948,1.5411272,2.2605255,2.123621,1.5602887,1.9255027,1.6861993,2.7733595,2.4688108,-0.2960385,-0.25095868,1.9916095,1.966689,1.4648106,-0.23665097,2.358594,1.89695,2.1719875,-0.94560885,-1.2172283,0.7361215,2.3444998,2.693678
-0.7992763,-0.65708816,2.5066314,0.29919514,0.95153385,2.985514,3.3785365,0.9680885,2.6338859,3.1245077,2.3377936,0.9108833,2.7110164,-0.23707989,1.9635777,0.27409336,1.9422187,2.627488,1.1006775,1.31682,2.502854,1.8566275,2.5130439,0.8851232,1.7000033,1.5681723,0.98365587,0.40067992,1.3191861,0.7189642,0.7807859,2.5831938,1.187583,2.7936215,2.9836795,0.6715795,1.1166673,2.3103318,2.0589314,2.2805283,2.0445178,1.1652405,1.8040928,2.4867418,1.7373564,2.5864775,1.8970393,2.8026977,2.1073675,3.0162115,1.8158646,1.3673935,-0.55334383,-0.31611046,2.1686082,2.1481354,1.8415588,-0.12864822,1.4230784,1.9712203,2.300668,0.5637889,0.32669732,0.7969519,2.3568914,2.34623
-0.7445094,-0.65708816,2.212673,0.1704038,1.4957634,2.8099406,0.300345,2.3211277,1.1569315,1.1184165,0.58466226,2.3630788,1.5154616,-0.23795676,0.5128421,0.8987134,1.6240778,0.7048583,2.1767664,2.0829926,2.3871207,3.0744793,2.491669,2.6115992,2.224891,1.846589,1.9334836,0.36360243,2.007448,0.36736056,0.32140353,2.2812638,0.34956598,1.5087807,2.3648622,0.4701882,0.52839494,1.6510653,1.4920692,2.622385,2.076665,0.31044382,2.309993,2.345685,1.2217264,2.3306582,2.2689881,1.9305521,1.3398458,1.9784076,2.1247473,1.4725554,-0.42100668,-0.2852233,1.813832,1.7817645,1.5848978,-0.21600711,2.0813835,1.4198085,1.5004873,0.16320857,0.01734136,0.45589247,2.1016247,2.378632
1.2789707,-0.65708816,3.2238183,0.57854956,2.0810401,2.2461934,3.0298216,2.3729305,3.1320016,3.0457008,3.9850636,2.3991387,3.5093877,-0.23729649,1.5373868,3.4897873,2.8746817,1.6127881,2.3000584,2.9032817,3.1233807,2.5688694,3.0756538,3.0852296,2.973829,2.2336166,2.8138585,0.99508095,2.713927,0.64503574,0.54808885,2.404741,1.2314855,3.2816615,3.0066714,0.46996728,1.3666384,3.2170675,3.0785573,3.2351267,3.1341555,1.1624376,2.9206133,3.1430857,2.301936,3.0642924,2.904219,3.2506044,2.323162,2.5567694,1.706292,2.6092825,-0.25984576,-0.24224989,2.4819267,2.447627,3.4143105,-0.13550633,2.7989314,2.5664153,2.784388,-0.67611676,-0.2624824,1.9018143,2.6873999,3.0338345
-0.22656897,-0.65708816,1.0998893,-0.22928447,1.8176819,2.2256992,2.2335687,0.46445715,2.8032076,2.6992745,2.481111,0.5317213,2.030039,-0.2373701,1.4221377,3.026819,0.98810863,2.2332382,0.7846816,1.1981821,0.87290645,0.9113691,1.0330603,0.5707819,1.0706475,1.0251671,0.69310766,0.59976125,0.7059126,0.22028206,0.217784,1.9680487,0.3994011,1.5524503,0.89199287,0.25807652,0.47378805,1.6089045,1.8362486,1.055254,1.2617999,0.404335,1.0961456,0.7327397,1.1078078,0.91897124,0.8942759,2.2729037,1.7377372,2.0999775,0.4105103,1.6555111,-0.65407485,-0.34130892,1.3369584,1.7491636,2.2080617,-0.42457882,0.8256782,1.8320625,1.5790839,-0.47302645,-0.52807236,1.114167,0.64804214,0.7874388
0.9301171,-0.65708816,1.8007318,-0.031336546,1.4929116,2.3386045,2.7151706,1.592951,3.0136707,2.9012911,3.0514858,1.6244894,2.7047298,-0.23744029,1.3289342,3.4839034,1.5865667,1.604554,1.5649858,2.0509706,1.7297049,2.5265255,1.6860412,1.7726958,1.7958002,1.6772015,2.0424109,0.686646,1.8492448,0.26552027,0.26626143,2.0345542,0.5642874,1.6260937,1.5524273,0.28979182,0.5759085,1.8330617,1.7695549,1.7719661,1.6203778,0.53310007,1.7147416,1.7402095,1.4536113,1.7057946,1.718278,2.4596431,2.0557926,2.1699958,1.1758842,2.084462,-0.4634163,-0.29515976,2.0147212,1.9829684,2.5966158,-0.30628332,2.0038397,2.340734,2.4613733,-0.567161,-0.6229082,1.7881804,2.0320337,1.6464157
