embedded_machine_dim_0,ranks,duration,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,REALTIME (sec)
1.037161,-0.90265006,-0.256155,-0.28852195,-0.26775378,-0.26430088,-0.2673668,-0.23159291,-0.24853922,-0.11947986,-0.21904981,0.0,-0.20866774,-0.22063388,-0.23580459,-0.98689073,-1.5631495,-0.19932395,-0.25163046
1.037161,0.70460594,-0.26541585,-0.28733164,-0.26653838,-0.2632996,-0.26622587,-0.23172458,-0.24794127,-0.119543895,-0.21917512,0.0,-0.20866142,-0.22019464,-0.23548996,0.826024,0.6345302,-0.19864063,-0.2509298
1.037161,-0.90265006,-0.24996878,-0.2883595,-0.26752454,-0.26416412,-0.26717356,-0.23147659,-0.24853486,-0.11947986,-0.21904981,0.0,-0.20866773,-0.22054066,-0.23580463,-0.9868906,-1.5631495,-0.19932504,-0.25155678
1.037161,0.70460594,-0.26232272,-0.28658557,-0.2656571,-0.2627165,-0.26545766,-0.23168617,-0.24797182,-0.119543895,-0.21917512,0.0,-0.20866106,-0.21984804,-0.2354563,0.82602346,0.6345302,-0.19871919,-0.25064912
1.037161,-0.90265006,-0.23763335,-0.28814963,-0.26722932,-0.26398826,-0.26692474,-0.23137125,-0.24853486,-0.119461566,-0.21904981,0.0,-0.20866773,-0.220421,-0.23580453,-0.98689044,-1.5631495,-0.19931093,-0.2514591
1.037161,0.70460594,-0.26232272,-0.28609288,-0.26475295,-0.2622093,-0.2647196,-0.23147878,-0.24794127,-0.119543895,-0.21917512,0.0,-0.2086612,-0.2194294,-0.23542634,0.826024,0.6345302,-0.19876733,-0.25028813
1.037161,-0.90265006,-0.27158356,-0.28875974,-0.26811415,-0.26452115,-0.2676628,-0.23190235,-0.24882293,-0.119543895,-0.21914378,0.0,-0.20866774,-0.22079717,-0.23590702,-0.98689073,-1.5631495,-0.1993902,-0.25178465
1.037161,0.70460594,-0.26541585,-0.2884435,-0.26794612,-0.26431793,-0.26747054,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866147,-0.22075063,-0.23582006,0.8260402,0.6345302,-0.19933246,-0.25163513
1.037161,-0.90265006,-0.27158356,-0.2887512,-0.26809984,-0.26451015,-0.26765022,-0.23189576,-0.24882293,-0.119543895,-0.21914378,0.0,-0.20866777,-0.22078915,-0.23590757,-0.9868906,-1.5631495,-0.19938985,-0.25177947
1.037161,0.70460594,-0.26541585,-0.28841197,-0.26789498,-0.26427805,-0.26742548,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086612,-0.2207195,-0.23582342,0.8260402,0.6345302,-0.19932613,-0.25161505
1.037161,-0.90265006,-0.26849043,-0.2887358,-0.26807553,-0.2644918,-0.26762882,-0.23188478,-0.24882293,-0.119543895,-0.21914378,0.0,-0.20866774,-0.22077565,-0.23590732,-0.9868906,-1.5631495,-0.19938767,-0.25177175
1.037161,0.70460594,-0.26541585,-0.2883709,-0.26781234,-0.26421452,-0.2673535,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866075,-0.22067215,-0.23582137,0.76892704,0.6343895,-0.19932993,-0.25157222
1.037161,-0.90265006,-0.26849043,-0.2887159,-0.26804215,-0.26446617,-0.26759946,-0.23187162,-0.24882293,-0.119543895,-0.21914378,0.0,-0.20866776,-0.22075689,-0.23590724,-0.9868906,-1.5631495,-0.19938587,-0.25175956
1.037161,0.70460594,-0.26232272,-0.28826517,-0.2676719,-0.26409873,-0.26722616,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866115,-0.22060455,-0.23582225,0.8265932,0.63453126,-0.1993122,-0.25152847
1.037161,-0.90265006,-0.26849043,-0.28868937,-0.2679989,-0.2644332,-0.26756138,-0.23184308,-0.24882293,-0.119534746,-0.21914378,0.0,-0.20866777,-0.22073276,-0.23590742,-0.98689044,-1.5631495,-0.19938587,-0.2517461
1.037161,0.70460594,-0.26541585,-0.28817227,-0.26751372,-0.2639745,-0.267087,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866135,-0.22051992,-0.23582296,0.8265592,0.6345312,-0.19930205,-0.2514599
1.037161,-0.90265006,-0.27158356,-0.28875536,-0.26808694,-0.26451015,-0.26764786,-0.23182553,-0.24877492,-0.1195256,-0.21914378,0.0,-0.20866773,-0.22077858,-0.235873,-0.98689044,-1.5631495,-0.19937102,-0.2517714
1.037161,0.70460594,-0.26541585,-0.2883502,-0.26782155,-0.26425087,-0.26739395,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866108,-0.2206826,-0.23569311,0.8265932,0.63453126,-0.19904482,-0.25155246
1.037161,-0.90265006,-0.26849043,-0.28873262,-0.26805153,-0.26448584,-0.26761734,-0.23182334,-0.24877492,-0.1195256,-0.21914378,0.0,-0.20866776,-0.22076121,-0.23587304,-0.9868906,-1.5631495,-0.19936994,-0.25175706
1.037161,0.70460594,-0.26541585,-0.28828093,-0.26769957,-0.2641665,-0.26728994,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866166,-0.22062019,-0.23570141,0.7689427,0.6343895,-0.19908918,-0.25150523
1.037161,-0.90265006,-0.26541585,-0.288694,-0.26799232,-0.2644452,-0.26756626,-0.23178384,-0.24877492,-0.1195256,-0.21914378,0.0,-0.20866776,-0.22073218,-0.23587304,-0.9868906,-1.5631495,-0.1993674,-0.2517375
1.037161,0.70460594,-0.26541585,-0.28810674,-0.26746255,-0.2639932,-0.26708165,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866084,-0.22051963,-0.2357028,0.8260402,0.6345302,-0.19907144,-0.251397
1.037161,-0.90265006,-0.26541585,-0.28863972,-0.2679094,-0.26438823,-0.26749468,-0.23172897,-0.24877055,-0.1195256,-0.21914378,0.0,-0.20866776,-0.22069159,-0.23587352,-0.9868906,-1.5631495,-0.19936125,-0.25171176
1.037161,0.70460594,-0.26541585,-0.28788197,-0.26717255,-0.26377648,-0.26682365,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866111,-0.22037648,-0.23570128,0.826024,0.6345302,-0.19906384,-0.25130978
1.037161,-0.90265006,-0.2592296,-0.28856933,-0.2678025,-0.2643149,-0.26740238,-0.23167191,-0.24877055,-0.1195256,-0.21914378,0.0,-0.20866777,-0.22063944,-0.23587364,-0.9868906,-1.5631495,-0.19935799,-0.2516745
1.037161,0.70460594,-0.26541585,-0.28762403,-0.2667583,-0.26348493,-0.26646724,-0.23184748,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866118,-0.22019646,-0.23570412,0.8260402,0.6345302,-0.19907144,-0.2511516
1.037161,-0.90265006,-0.26541585,-0.2887287,-0.268022,-0.26447615,-0.2676039,-0.23168288,-0.24862653,-0.11948901,-0.21908113,0.0,-0.20866777,-0.22074012,-0.23580475,-0.9868906,-1.5631495,-0.19933808,-0.25173336
1.037161,0.70460594,-0.26541585,-0.28811544,-0.26752692,-0.26404333,-0.26716277,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086615,-0.22055736,-0.23546699,0.8254872,0.6345292,-0.19851771,-0.2513398
1.037161,-0.90265006,-0.26232272,-0.28866056,-0.26792434,-0.26441777,-0.26752162,-0.23166971,-0.24863088,-0.11948901,-0.21908113,0.0,-0.20866777,-0.22070023,-0.23580487,-0.98689044,-1.5631495,-0.19933301,-0.2516973
1.037161,0.70460594,-0.26541585,-0.28784797,-0.26718724,-0.2638259,-0.26686838,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086611,-0.22041947,-0.23548007,0.7689427,0.6343895,-0.1986761,-0.25123578
1.037161,-0.90265006,-0.256155,-0.28854457,-0.26776055,-0.26432014,-0.26738355,-0.23160607,-0.24863088,-0.11948901,-0.21908113,0.0,-0.20866774,-0.22063377,-0.23580445,-0.9868906,-1.5631495,-0.19932286,-0.2516438
1.037161,0.70460594,-0.26541585,-0.2874092,-0.2665659,-0.26344043,-0.2663437,-0.23172458,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086611,-0.22019511,-0.23548473,0.8260402,0.6345302,-0.19873059,-0.2510113
1.037161,-0.90265006,-0.24689418,-0.2883821,-0.2675313,-0.2641834,-0.26719034,-0.23149195,-0.24862653,-0.11947986,-0.21908113,0.0,-0.20866777,-0.22054073,-0.23580436,-0.9868906,-1.5631495,-0.1993207,-0.25156283
1.037161,0.70460594,-0.26541585,-0.28690657,-0.26581693,-0.26298794,-0.265713,-0.23168617,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866103,-0.21984835,-0.23544845,0.8260402,0.6345302,-0.1987876,-0.2507189
1.037161,-0.90265006,-0.23763335,-0.2881731,-0.26723635,-0.26400772,-0.26694176,-0.23140857,-0.24862216,-0.119470716,-0.21908113,0.0,-0.20866776,-0.22042105,-0.23580416,-0.98689073,-1.5631495,-0.19931164,-0.25146735
1.037161,0.70460594,-0.26232272,-0.2860709,-0.2646677,-0.26227,-0.2647351,-0.23147878,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866121,-0.21942943,-0.23544505,0.826024,0.6345302,-0.19880408,-0.2503617
1.037161,-0.90265006,-0.27158356,-0.28876555,-0.26811588,-0.26452598,-0.26766706,-0.23190235,-0.24884476,-0.119543895,-0.21917512,0.0,-0.20866776,-0.22079721,-0.23590685,-0.98689073,-1.5631495,-0.19938985,-0.2517858
1.037161,0.70460594,-0.26541585,-0.28844598,-0.26794475,-0.26434264,-0.26749015,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866096,-0.22074692,-0.23581398,0.8265932,0.63453126,-0.19934261,-0.25165272
1.037161,-0.90265006,-0.27158356,-0.28875643,-0.26810133,-0.2645149,-0.26765427,-0.23189576,-0.24884912,-0.119543895,-0.21917512,0.0,-0.20866773,-0.22078906,-0.23590735,-0.98689073,-1.5631495,-0.19938985,-0.25178277
1.037161,0.70460594,-0.26541585,-0.28838378,-0.26788217,-0.26428935,-0.2674324,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866123,-0.22071847,-0.23582128,0.8265932,0.63453126,-0.1993312,-0.25161982
1.037161,-0.90265006,-0.26849043,-0.2887422,-0.26807746,-0.26449662,-0.26763326,-0.23188478,-0.24884476,-0.119543895,-0.21917512,0.0,-0.20866777,-0.22077574,-0.23590744,-0.9868906,-1.5631495,-0.19938767,-0.25177488
1.037161,0.70460594,-0.26232272,-0.28834522,-0.2677985,-0.26422474,-0.2673591,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866133,-0.22067164,-0.23581955,0.76892704,0.6343895,-0.1993274,-0.25160384
1.037161,-0.90265006,-0.26849043,-0.2887217,-0.2680439,-0.26447102,-0.2676037,-0.23187162,-0.24884476,-0.119543895,-0.21917512,0.0,-0.20866777,-0.22075686,-0.23590775,-0.9868906,-1.5631495,-0.19938514,-0.2517635
1.037161,0.70460594,-0.26541585,-0.2882776,-0.26767653,-0.26412943,-0.26725265,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866145,-0.22060531,-0.23582014,0.7689427,0.6343895,-0.19932613,-0.25155544
1.037161,-0.90265006,-0.26541585,-0.2886954,-0.26800075,-0.26443803,-0.26756573,-0.2318409,-0.24884476,-0.119534746,-0.21917512,0.0,-0.20866774,-0.22073267,-0.23590747,-0.9868906,-1.5631495,-0.19938333,-0.25174984
1.037161,0.70460594,-0.26232272,-0.2881731,-0.26751545,-0.2639999,-0.26710832,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866133,-0.22051811,-0.23582105,0.8260402,0.6345302,-0.19931853,-0.25147748
1.037161,-0.90265006,-0.26541585,-0.28872988,-0.2680543,-0.2644807,-0.26761726,-0.23175311,-0.24863088,-0.1195256,-0.21908113,0.0,-0.20866776,-0.22076023,-0.23583885,-0.9868906,-1.5631495,-0.19935365,-0.25174925
1.037161,0.70460594,-0.26232272,-0.2881818,-0.26766172,-0.26403803,-0.26719663,-0.23197037,-0.24794127,-0.119543895,-0.21917512,0.0,-0.20865963,-0.22061874,-0.23557492,0.8260062,0.6345301,-0.19878253,-0.2513959
1.037161,-0.90265006,-0.26541585,-0.28869504,-0.26800102,-0.26444408,-0.26757124,-0.23174872,-0.24863525,-0.11951645,-0.21908113,0.0,-0.20866773,-0.22073416,-0.2358387,-0.98689044,-1.5631495,-0.19935328,-0.2517281
1.037161,0.70460594,-0.26232272,-0.28804702,-0.2674638,-0.26389542,-0.26702404,-0.23197037,-0.24794127,-0.119543895,-0.21917512,0.0,-0.2086597,-0.2205242,-0.23558162,0.82602346,0.6345302,-0.19884083,-0.2513208
1.037161,-0.90265006,-0.26232272,-0.28863674,-0.26791203,-0.264383,-0.26749447,-0.23167191,-0.24863088,-0.11951645,-0.21908113,0.0,-0.20866777,-0.22069073,-0.23583865,-0.9868906,-1.5631495,-0.19934821,-0.25169703
1.037161,0.70460594,-0.26541585,-0.2878521,-0.2671652,-0.26368824,-0.2667665,-0.2317937,-0.24794127,-0.119543895,-0.21917512,0.0,-0.20865951,-0.22037394,-0.23557802,0.82547045,0.6345291,-0.19877367,-0.25120315
1.037161,-0.90265006,-0.256155,-0.2885556,-0.2677877,-0.26429766,-0.2673872,-0.23160607,-0.24863088,-0.11951645,-0.21908113,0.0,-0.20866776,-0.2206298,-0.23583876,-0.9868906,-1.5631495,-0.19934568,-0.25165746
1.037161,0.70460594,-0.26232272,-0.28755558,-0.266688,-0.26334938,-0.26635382,-0.23172458,-0.24794127,-0.119543895,-0.21917512,0.0,-0.2086594,-0.22015882,-0.235584,0.8265765,0.6345312,-0.19878888,-0.251064
1.037161,-0.90265006,-0.2530619,-0.28845024,-0.26762748,-0.26418772,-0.2672489,-0.23151828,-0.24862653,-0.11951645,-0.21908113,0.0,-0.20866773,-0.22055149,-0.2358384,-0.98689073,-1.5631495,-0.19933517,-0.2516016
1.037161,0.70460594,-0.26232272,-0.28712925,-0.26613247,-0.26294065,-0.2658641,-0.23172458,-0.24794127,-0.119543895,-0.21917512,0.0,-0.20865962,-0.21988793,-0.235586,0.7694622,0.63439053,-0.19883196,-0.25087288
1.037161,-0.90265006,-0.2592296,-0.2886755,-0.2679529,-0.26441574,-0.26753974,-0.23153585,-0.24834283,-0.119461566,-0.21901847,0.0,-0.20866776,-0.22070268,-0.23573522,-0.98689073,-1.5631495,-0.19930731,-0.25168693
1.037161,0.70460594,-0.26541585,-0.28773516,-0.26721647,-0.2636254,-0.26676837,-0.2319627,-0.24703997,-0.119543895,-0.21917512,0.0,-0.2086595,-0.22041611,-0.235223,0.826577,0.6345312,-0.19776505,-0.25096023
1.037161,-0.90265006,-0.2530619,-0.28857064,-0.2678053,-0.26432782,-0.26741534,-0.23152049,-0.24835154,-0.119461566,-0.21901847,0.0,-0.20866777,-0.22064285,-0.23573579,-0.98689073,-1.5631495,-0.19930042,-0.25163272
1.037161,0.70460594,-0.26541585,-0.28733453,-0.26665437,-0.26327032,-0.2662903,-0.23172458,-0.2470247,-0.119543895,-0.21917512,0.0,-0.2086598,-0.22022544,-0.23524937,0.82602346,0.6345302,-0.19801468,-0.25080547
1.037161,-0.90265006,-0.24689418,-0.2883967,-0.26755965,-0.26418138,-0.26720825,-0.2313954,-0.24834718,-0.11945242,-0.21898715,0.0,-0.20866777,-0.22054298,-0.23573604,-0.98689044,-1.5631495,-0.1992892,-0.25154957
1.037161,0.70460594,-0.26232272,-0.28668013,-0.26575607,-0.26270908,-0.2655257,-0.23153256,-0.24700943,-0.119543895,-0.21917512,0.0,-0.20865951,-0.21985595,-0.23523812,0.768407,0.6343885,-0.19826809,-0.2505546
1.037161,-0.90265006,-0.23144712,-0.28815165,-0.26721528,-0.26397604,-0.266918,-0.23124836,-0.24833846,-0.11944327,-0.21898715,0.0,-0.20866776,-0.22040337,-0.23573545,-0.98689073,-1.5631495,-0.19927907,-0.25143346
1.037161,0.70460594,-0.26232272,-0.2857943,-0.26450738,-0.26193854,-0.26446792,-0.2314327,-0.24705525,-0.119543895,-0.21917512,0.0,-0.20865951,-0.21936767,-0.23523529,0.76890975,0.63438946,-0.19842269,-0.25011653
1.037161,-0.90265006,-0.21601856,-0.2878379,-0.2667729,-0.26371232,-0.26654515,-0.23109694,-0.24833846,-0.11942498,-0.21898715,0.0,-0.20866776,-0.22022392,-0.23573594,-0.9868906,-1.5631495,-0.19926386,-0.2512885
1.037161,0.70460594,-0.26232272,-0.2846472,-0.2628977,-0.26094282,-0.26310402,-0.231233,-0.24696359,-0.119543895,-0.21917512,0.0,-0.20865935,-0.21873842,-0.23517908,0.82547045,0.6345291,-0.19843408,-0.24949232
1.037161,-0.90265006,-0.27158356,-0.28875324,-0.2681001,-0.26451135,-0.26765218,-0.23186722,-0.24877492,-0.119534746,-0.21914378,0.0,-0.20866777,-0.2207881,-0.23589006,-0.98689044,-1.5631495,-0.19938369,-0.2517767
1.037161,0.70460594,-0.26541585,-0.28837922,-0.2678748,-0.26424697,-0.26740223,-0.23197037,-0.24844539,-0.119543895,-0.21917512,0.0,-0.20865944,-0.22071628,-0.23575786,0.8265765,0.6345312,-0.19929318,-0.25158218
1.037161,-0.90265006,-0.27158356,-0.2887396,-0.26807836,-0.2644948,-0.26763302,-0.23185845,-0.24877492,-0.119534746,-0.21914378,0.0,-0.20866773,-0.22077604,-0.23588984,-0.9868906,-1.5631495,-0.19938225,-0.25176796
1.037161,0.70460594,-0.26232272,-0.28828508,-0.2677801,-0.26416332,-0.26731297,-0.23197037,-0.24843012,-0.119543895,-0.21917512,0.0,-0.2086593,-0.22067331,-0.23575719,0.8265932,0.63453126,-0.19927798,-0.25155032
1.037161,-0.90265006,-0.26849043,-0.28871793,-0.26804245,-0.2644674,-0.2676014,-0.23184308,-0.24877492,-0.119534746,-0.21914378,0.0,-0.20866777,-0.22075582,-0.23589015,-0.98689073,-1.5631495,-0.1993808,-0.25175956
1.037161,0.70460594,-0.26541585,-0.2882378,-0.2676576,-0.26407263,-0.26720855,-0.23197037,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20865925,-0.22060215,-0.2357616,0.7689265,0.6343895,-0.19927672,-0.25150526
1.037161,-0.90265006,-0.26849043,-0.2886871,-0.26799202,-0.26442885,-0.26755705,-0.23181894,-0.24877492,-0.119534746,-0.21914378,0.0,-0.20866777,-0.22072761,-0.23588955,-0.98689073,-1.5631495,-0.19937609,-0.2517378
1.037161,0.70460594,-0.26541585,-0.28811505,-0.26746804,-0.26392153,-0.26704004,-0.23197037,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20865953,-0.22050343,-0.23575908,0.8260062,0.6345301,-0.1992653,-0.2514109
1.037161,-0.90265006,-0.26232272,-0.28864753,-0.26792726,-0.26437944,-0.26750004,-0.23177725,-0.24877492,-0.119534746,-0.21914378,0.0,-0.20866773,-0.22069138,-0.23588943,-0.9868906,-1.5631495,-0.19937465,-0.2517155
1.037161,0.70460594,-0.26232272,-0.28798234,-0.26723266,-0.26373765,-0.26683322,-0.23197037,-0.24843012,-0.119543895,-0.21917512,0.0,-0.2086594,-0.22037475,-0.23576061,0.7689427,0.6343895,-0.1992425,-0.2513398
1.037161,-0.90265006,-0.26849043,-0.28874707,-0.26805946,-0.2644951,-0.26762995,-0.23175311,-0.24870072,-0.1195256,-0.21911246,0.0,-0.20866776,-0.2207602,-0.23583838,-0.9868906,-1.5631495,-0.19935437,-0.25175443
1.037161,0.70460594,-0.26232272,-0.28820795,-0.26767007,-0.2641291,-0.2672712,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865941,-0.22062388,-0.23557743,0.82547045,0.6345291,-0.19889784,-0.25144497
1.037161,-0.90265006,-0.26849043,-0.28871235,-0.26800624,-0.2644585,-0.26758397,-0.23175092,-0.24870072,-0.11951645,-0.21911246,0.0,-0.20866773,-0.2207341,-0.23583898,-0.98689044,-1.5631495,-0.19935039,-0.25173286
1.037161,0.70460594,-0.26541585,-0.28807646,-0.26747438,-0.26398966,-0.26710045,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865977,-0.22052681,-0.23557654,0.7689265,0.6343895,-0.1988953,-0.2513905
1.037161,-0.90265006,-0.26232272,-0.28865418,-0.2679173,-0.2643975,-0.26750726,-0.23169166,-0.24870072,-0.11951645,-0.21911246,0.0,-0.20866777,-0.22069067,-0.23583901,-0.9868906,-1.5631495,-0.1993493,-0.2517031
1.037161,0.70460594,-0.26232272,-0.2878571,-0.2671459,-0.26375282,-0.2668147,-0.2319166,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865934,-0.22037402,-0.23557736,0.82545316,0.63452905,-0.19890039,-0.25125277
1.037161,-0.90265006,-0.2592296,-0.28857228,-0.26779267,-0.2643121,-0.2673997,-0.23158193,-0.24869636,-0.11951645,-0.21911246,0.0,-0.20866777,-0.22062978,-0.23583859,-0.9868906,-1.5631495,-0.19934279,-0.25166145
1.037161,0.70460594,-0.26232272,-0.2875137,-0.26667577,-0.2634101,-0.26640096,-0.23172458,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865941,-0.22017932,-0.2355865,0.8265765,0.6345312,-0.19888897,-0.25106657
1.037161,-0.90265006,-0.2530619,-0.28846696,-0.26763242,-0.26420206,-0.2672614,-0.23152268,-0.24869636,-0.11951645,-0.21911246,0.0,-0.20866776,-0.22055152,-0.23583908,-0.9868906,-1.5631495,-0.1993359,-0.25160703
1.037161,0.70460594,-0.26541585,-0.28714296,-0.26609388,-0.26299888,-0.2658962,-0.23172458,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865938,-0.2198889,-0.23557876,0.8260402,0.6345302,-0.19886997,-0.25088423
1.037161,-0.90265006,-0.26232272,-0.28870916,-0.26796293,-0.2644445,-0.2675648,-0.23153585,-0.24847813,-0.119461566,-0.21904981,0.0,-0.20866776,-0.22070262,-0.23573571,-0.98689073,-1.5631495,-0.19930296,-0.2516995
1.037161,0.70460594,-0.26232272,-0.28782722,-0.26722795,-0.26381037,-0.2669175,-0.231955,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086597,-0.2204172,-0.23520224,0.8260062,0.6345301,-0.19802734,-0.25114053
1.037161,-0.90265006,-0.256155,-0.2886049,-0.2678156,-0.26435655,-0.26744062,-0.23151828,-0.24848685,-0.119461566,-0.21904981,0.0,-0.20866776,-0.22064275,-0.23573606,-0.9868906,-1.5631495,-0.19929571,-0.2516437
1.037161,0.70460594,-0.26232272,-0.28748384,-0.26673713,-0.2635121,-0.2665004,-0.23172458,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865978,-0.220226,-0.23523794,0.8260402,0.6345302,-0.19828077,-0.2509445
1.037161,-0.90265006,-0.24689418,-0.2884302,-0.26756963,-0.26421013,-0.26723328,-0.23141295,-0.2484825,-0.11945242,-0.21904981,0.0,-0.20866777,-0.22054303,-0.23573564,-0.98689044,-1.5631495,-0.19928558,-0.25156793
1.037161,0.70460594,-0.26232272,-0.2867693,-0.26578754,-0.26290816,-0.26568875,-0.23162472,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865944,-0.21985747,-0.23522426,0.7694622,0.63439053,-0.19842649,-0.25067413
1.037161,-0.90265006,-0.23763335,-0.28818613,-0.2672256,-0.264005,-0.26694334,-0.23124836,-0.24847376,-0.11944327,-0.21904981,0.0,-0.20866777,-0.22040342,-0.2357355,-0.98689073,-1.5631495,-0.19928594,-0.25145465
1.037161,0.70460594,-0.26541585,-0.2827258,-0.26362112,-0.2607868,-0.26340106,-0.23144038,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865959,-0.21936841,-0.23521045,0.82545316,0.63452905,-0.1984873,-0.25020474
1.037161,-0.90265006,-0.21911168,-0.28787237,-0.26678318,-0.26374128,-0.2665704,-0.23108815,-0.24847376,-0.11942498,-0.21904981,0.0,-0.20866773,-0.2202239,-0.23573574,-0.98689073,-1.5631495,-0.19926603,-0.25129488
1.037161,0.70460594,-0.26232272,-0.28471768,-0.26292697,-0.2611338,-0.26325932,-0.231233,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865978,-0.21873935,-0.23519528,0.8265592,0.6345312,-0.19845435,-0.24965213
1.037161,-0.90265006,-0.26849043,-0.2887614,-0.2681025,-0.26451853,-0.26765835,-0.23186722,-0.24880984,-0.119534746,-0.21914378,0.0,-0.20866771,-0.22078805,-0.23589002,-0.98689073,-1.5631495,-0.19938116,-0.25178218
1.037161,0.70460594,-0.26541585,-0.28831992,-0.26785725,-0.26425898,-0.26740974,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865981,-0.22071533,-0.23574907,0.76890975,0.63438946,-0.1993046,-0.25158846
1.037161,-0.90265006,-0.27158356,-0.2887479,-0.2680808,-0.264502,-0.26763925,-0.23185845,-0.24880984,-0.119534746,-0.21914378,0.0,-0.20866777,-0.22077602,-0.23588997,-0.98689073,-1.5631495,-0.19938152,-0.25177202
1.037161,0.70460594,-0.26232272,-0.28834105,-0.26780486,-0.26423216,-0.26737142,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865968,-0.22067206,-0.23575185,0.82602346,0.6345302,-0.19929698,-0.2515669
1.037161,-0.90265006,-0.26849043,-0.2887255,-0.26804462,-0.26447454,-0.26760736,-0.23184308,-0.24880984,-0.119534746,-0.21914378,0.0,-0.20866774,-0.22075582,-0.23588975,-0.9868906,-1.5631495,-0.19937827,-0.25175932
1.037161,0.70460594,-0.26541585,-0.28821084,-0.2676499,-0.2641005,-0.2672295,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865954,-0.22059959,-0.23575743,0.7689427,0.6343895,-0.19929318,-0.25150475
1.037161,-0.90265006,-0.26849043,-0.2886954,-0.2679945,-0.26443613,-0.2675633,-0.23182113,-0.24880984,-0.119534746,-0.21914378,0.0,-0.20866773,-0.22072762,-0.2358896,-0.9868906,-1.5631495,-0.19937536,-0.25174192
1.037161,0.70460594,-0.26232272,-0.2881171,-0.26746967,-0.26396212,-0.26707196,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865914,-0.22050165,-0.23575686,0.826577,0.6345312,-0.19927545,-0.2514345
1.037161,-0.90265006,-0.26232272,-0.2886557,-0.26792967,-0.2643866,-0.26750624,-0.23177725,-0.24880984,-0.119534746,-0.21914378,0.0,-0.20866773,-0.22069141,-0.23588985,-0.9868906,-1.5631495,-0.19937283,-0.2517207
1.037161,0.70460594,-0.26541585,-0.28794417,-0.26722372,-0.26376376,-0.26684985,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20865977,-0.22038913,-0.23576145,0.7689265,0.6343895,-0.19926403,-0.25134996
1.037161,-0.90265006,-0.2592296,-0.2887031,-0.2679212,-0.2644193,-0.2675394,-0.231391,-0.24832536,-0.119470716,-0.21898715,0.0,-0.20866777,-0.22066848,-0.2356665,-0.9868906,-1.5631495,-0.19926314,-0.2516782
1.037161,0.70460594,-0.26541585,-0.28758544,-0.2669719,-0.26358163,-0.2667105,-0.23173226,-0.24844539,-0.119543895,-0.21917512,0.0,-0.20865926,-0.22029711,-0.23491652,0.7689265,0.6343895,-0.1979792,-0.25105572
1.037161,-0.90265006,-0.256155,-0.2886107,-0.26777923,-0.26432177,-0.2674169,-0.23138003,-0.24833846,-0.119470716,-0.21898715,0.0,-0.20866773,-0.22059892,-0.2356667,-0.98689044,-1.5631495,-0.19925626,-0.25143278
